26 Miles,>From the Heart of Me,?????,A Mind to Give Up Livin',Addams Family,Ain't Superstitious,Alabama Getaway,All Along The Watchtower,All Along the Watchtower,Althea,Are You Lonely For Me,Around Jam,Around and Around,Attics of My Life,"B.E,Women",Baba O'Riley,Baby Blue,Baby What You Want Me to Do,Bad Moon Rising,Ballad of a Thin Man,Banana Boat Song,Banks of Ohio,Barbry Allen,Beat it on Down the Line,Been All Around This World,Believe it or Not,Bertha,Big Boss Man,Big Boy Pete,Big RIver,Big Railroad Blues,Big River,Bird Song,Black,Black Muddy River,Black Peter,Black Queen,Black Throated Wind,Blackbird,Blow Away,Blues For Allah,Blues For Allah Jam,Bobby McGee,Born on the Bayou,Box Of Rain,Box of Rain,Broadcast,Brokedown Palace,Brown Eyed Women,Built to Last,Bye Bye Love,C.C. Rider,California Earthquake,Candyman,Casey Jones,Cassidy,Caution,Caution Jam,Children of the Eighties,Chimes of Freedom,China Cat Sunflower,China Doll,Chinatown Shuffle,Chinese Bones,Close Encounters,Cold Rain and Snow,Comes A Time,Comes a Time,"Comments: Baba Olatungi and Bela Fleck and the Flecktones Opened, Nationwide FM","Comments: Bill Graham Memorial Concert, FM Broadcast",Comments: Bob and Jerry Acoustic,Comments: Brent Mydland's First Show,"Comments: Brent Mydland's Last Show.  Brent Died on 7/26, Three Days Later.",Comments: Carlos Santana and his band opened,Comments: Chinese New Year,Comments: David Letterman,Comments: Dwight Yoakam opened,"Comments: First Vince ""AWBYGN""","Comments: First Vince ""Attics""",Comments: Johnny Clegg and Savuka Opened,Comments: Letterman,Comments: Little Feat opened,Comments: Nuclear Disarmament Benefit,Comments: Rex Foundation Benefit,Comments: Santana Opened,Comments: Sing Out For Sight,Comments: Summer Solstice Show,Comments: Teddy Bear Picnic Before Stranger,Comments: Vince Welnik's First Show.,Comments: Vince completes one year with the band,Comments: Violent Femmes opened,"Comments: With Branford Marsalis, Hamza El Din",Comments: With Carlos Santana and Gary Duncan,Comments: the Tomorrow Show,Comments: was there a Playin' Reprise???,Comments: was there a Playin' reprise??,Corina,Cosmic Charlie,Crazy Fingers,Cryptical Envelopment,Cumberland Blues,Dancin' in the Streets,Dark Hollow,Dark Star,Dark Star Reprise,Day Job,Day Tripper,"Dead Man, Dead Man",Deal,Dear Mr. Fantasy,Death Don't Have No Mercy,Deep Elem Blues,Desolation Row,Devil With a Blue Dress,Dire Wolf,Don't Ease Me In,Don't Need Love,Don't Think Twice It's Alright,Dont Ease,Down in the Bottom,Drums,Dupree's Diamond Blues,Easy to Love You,El Paso,Estimated Prophet,Every Time You Go,Eyes of the World,Far From Me,Feel Like a Stranger,Fever,Fire On the Mountain,Fire on the Mountain,Foolish Heart,Forever Young,Frankie Lee and Judas Priest,Franklin's Tower,Frere Jacques,Friend of the Devil,Frozen Logger,Funiculi Funicula,GDTFB,Gentlemen Start Your Engines,Get Back,Gimme Some Lovin',Gloria,Gloria Jam,Goin' Down the Road Feelin' Bad,Goin' Down the Road Feeling Bad,Good Golly Miss Molly,Good Lovin',Good Morning Little School Girl,Good Time Blues,Goodnight Irene,Gotta Serve Somebody,Greatest Story Ever Told,Green River,Hamza El,Happy Birthday,Happy Birthday Mickey,Hard to Handle,He's Gone,Heart of Mine,Heaven Help Jam,Heaven Help the Fool,Hell In a Bucket,Hell in a Bucket,Help on the Way,Here Come Sunshine,Here Comes Sunshine,Hey Bo Diddiey,Hey Bo Diddley,Hey Jude Reprise,Hey Pocky Way,Hideaway,High Time,Highway 61,How Long Blues,How Sweet It Is,Hully Gully,Hurts Me Too,I Just Wanna Make Love to You,I Know You Rider,I Kow You Rider,I Need a Miracle,I Want You,I Will Take You Home,I'll Be Your Baby Tonight,I'm A Man,I'm a Man,If I Had the World to Give,Iko Iko,It Must Have Been the Roses,It Take A Lot to Laugh. It Take A Train to Cry,It Takes a Train to Cry,It's All Over Now,"It's All Over Now, Baby Blue",It's a Sin,"JG, BW","JG, BW, BK, MH, JKahn","JG, BW, MH, BK, BM, JKahn",Jack,Jack Stnaw,Jack Straw,Jam,Joey,John Brown,Johnny B. Goode,JohnnyB.Goode,Just a Little Light,Kansas City,Keep on Growing,Knockin' on Heaven's Door,La Bamba,Lady Di,Lazy Lightnin',Let It Grow,Let Me Sing Your Blues Away,Let it Grow,Let it Rock,Let the Good Times Roll,Linda Lou,Little Red Rooster,Little Sadie,Long Way to Go Home,Looks Like Rain,Loos Lucy,Loose Lucy,Loser,Lost Sailor,Louie Louie,Love the One You're With,Lucifer's Eyes,Mack the Knife,Maggie's Farm,Mama Tried,Man Smart/Woman Smarter,Man of Peace,Masterpiece,Maybe You Know How I Feel,Me & M Uncle,Me & My Uncle,Me and Bobby McGee,Me and My UNcle,Me and My Uncle,Mexicali Blues,Mexicall,Midnight Hour,Might As Well,Might as Well,Mind Left Body Jam,Mission in the Rain,Mississippi Half,Mojo,Mojo Jam,Momin Dew,Mona,Money Money,Monkey and the Engineer,Morning Dew,Mountain Jam,Mr Charlie,Mr. Charlie,Mr. Tambourine Man,Music Never Stopped,My Baby Left Me,My Brother Esau,Neighborhood Girls,New Minglewood Blues,New Orleans,New Speedway Boogie,Next Time You See Me,Nobody's Fault But Mine,Nobody's Jam,Not Fade Away,Oh Babe it Ain't No Lie,Oh Boy,Ollin Arrageed,On the Road Again,One More Saturday Night,One More Saturday Night Reprise,Only a Fool,Other One Jam,Passenger,Pay,Peggy,Picasso Moon,Playin' Reprise,Playin' in the Band,Playing in the Band,Promised Land,Proud Mary,Qave That Flag,Queen Jane Approximately,Quinn the Eskimo,Rain,Rainy Day Woman,Ramble  On,Ramble On Rose,Ramble on Rose,Revolution,Revolutionary Hamstrung Blues,Ripple,Roadrunner,Rockin Pneumonia,Rockin' Pneumonia,Rosalie McFall,Row Jimmy,Rubin and Cherise,SUgaree,Sage and Spirit,Saint of Circumstance,Same Thing,Samson and Delilah,Satisfaction,Saturday Nigh,Saturday Night,Scarlet Begonias,Shakedown Street,She Belongs to Me,Shelter From the Storm,Ship Of Fools,Ship of Fools,Sidewalks of New York,Simple Twist of Fate,Sing Me Back Hom,Sing Me Back Home,Slipknot!,Slow Train Comin',Smokestack Jam,Smokestack Lightnin',Smokestack Lightning,So Many Roads,Space,Spanish Jam,Spoonful,St. Stephen,Stagger Lee,Stander on the Mountain,Standing on the Moon,Stella Blue,Step Back,Stir It Up,Stir it Up,Stronger Than Dirt,Stuck Inside of Mobile,Suagaree,Sugar Magnolia,Sugar Magnolla,Sugar Shack,Sugaree,Sunrise,Sunshine Daydream,Supplication,Supplication Jam,Take it Off,Tangled Up in Blue,Tell Mama,Tenessee Jed,Tennesse Jed,Tennessee Jed,Terrapin Station,That Would Be Something,That's Alright Mama,The Alhambra,The Boxer,The Eleven,The Eleven Jam,The Frozen Logger,The Other One,The Race Is On,The Race is On,The Weight,The Wheel,They Love Each Other,This Could Be the Last Time,Throwin' Stones,Throwin' Stones Reprise,Times They Are A,To Lay Me Down,Tom Thumb's Blues,Tomorrow Is Forever,Tomorrow Never Knows,Tomorrow is Forever,Tomorrow is a Long Time,Tons of Steel,Top Of The World,Tore Up Over You,Touch Of Grey,Touch of Grey,TrucKin,Truckin',Turn On Your Love Light,Turn On Your Lovelight,Turn on Your Love Light,Two Souls In Communion,U.S. Blues,Uncle John's Band,Uncle John's Band's Jam,Valley Road,Victim or the Crime,Visions of Johanna,WRS Part 1,WRS Part l,WRS Prelude,Walkin' Blues,Walkin' the Dog,Wang Dang Doodle,Warriors of the Sun,Watching the River Flow,Wave That Flag,Wave to the Wind,We Bid You Goodnight,We Can Run But We Can't Hide,Werewolves of London,West L.A. Fadeaway,Whar' Rat,Wharf Rat,What's Going On,When Push Comes to Shove,Where Have the Heroes Gone,Who Do You Love,Why Don't We Do it in the Road,Wicked Messenger,Willie and the Hand Jive,You Ain't Woman Enough,You Win Again,You Won't Find Me,Your Love At Home,[set list unknown],drums,jam,space,year
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1987
False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1987
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1982
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1990
False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1979
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1988
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1973
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1983
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1990
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1992
